Author,Title,Year,URL,Abstract
Sandeep Soni,"Linguistic characterization of divisive topics online: case studies on contentiousness in abortion, climate change, and gun control",2022,https://ojs.aaai.org/index.php/ICWSM/article/view/19270,"As public discourse continues to move and grow online, conversations about divisive topics on social media plat-forms have also increased. These divisive topics prompt both contentious and non-contentious conversations. Although what distinguishes these conversations, often framed as what makes these conversations contentious, is known in broad strokes, much less is known about the linguistic signature of these conversations. Prior work has shown that contentious content and structure can be a predictor for this task, however, most of them have been focused on conversation in general, very specific events, or complex structural analysis. Additionally, many models used in prior work have lacked interpretability, a key factor in online moderation. Our work fills these gaps by focusing on conversations from highly divisive topics (abortion, climate change, and gun control), operationalizing a set of novel linguistic and conversational characteristics and user factors, and incorporating them to build interpretable models. We demonstrate that such characteristics can largely improve the performance of prediction on this task, and also enable nuanced interpretability. Our case studies on these three contentious topics suggest that certain generic linguistic characteristics are highly correlated with contentiousness in conversations while others demonstrate significant contextual influences on specific divisive topics."
Sandeep Soni,Grounding characters and places in narrative texts,2023,https://arxiv.org/abs/2305.17561,"Tracking characters and locations throughout a story can help improve the understanding of its plot structure. Prior research has analyzed characters and locations from text independently without grounding characters to their locations in narrative time. Here, we address this gap by proposing a new spatial relationship categorization task. The objective of the task is to assign a spatial relationship category for every character and location co-mention within a window of text, taking into consideration linguistic context, narrative tense, and temporal scope. To this end, we annotate spatial relationships in approximately 2500 book excerpts and train a model using contextual embeddings as features to predict these relationships. When applied to a set of books, this model allows us to test several hypotheses on mobility and domestic space, revealing that protagonists are more mobile than non-central characters and that women as characters tend to occupy more interior space than men. Overall, our work is the first step towards joint modeling and analysis of characters and places in narrative text."
Sandeep Soni,Small Worlds: Measuring the Mobility of Characters in English-Language Fiction,2024,https://jcls.io/article/id/3917/,"The representation of mobility in literary narratives has important implications for the cultural understanding of human movement and migration. In this paper, we introduce novel methods for measuring the physical mobility of literary characters through narrative space and time. We capture mobility through geographically defined space, as well as through generic locations such as homes, driveways, and forests. Using a dataset of over 13,000 books published in English since 1789, we observe significantsmall world'effects in fictional narratives. Specifically, we find that fictional characters cover far less distance than their nonfictional counterparts; the pathways covered by fictional characters are highly formulaic and limited from a global perspective; and fiction exhibits a distinctive semantic investment in domestic and private places. Surprisingly, we do not find that characters' ascribed gender has a statistically significant effect on distance traveled, but it does influence the semantics of domesticity."
Sandeep Soni,Predicting long-term citations from short-term linguistic influence,2022,https://arxiv.org/abs/2210.13628,"A standard measure of the influence of a research paper is the number of times it is cited. However, papers may be cited for many reasons, and citation count offers limited information about the extent to which a paper affected the content of subsequent publications. We therefore propose a novel method to quantify linguistic influence in timestamped document collections. There are two main steps: first, identify lexical and semantic changes using contextual embeddings and word frequencies; second, aggregate information about these changes into per-document influence scores by estimating a high-dimensional Hawkes process with a low-rank parameter matrix. We show that this measure of linguistic influence is predictive of  citations: the estimate of linguistic influence from the two years after a paper's publication is correlated with and predictive of its citation count in the following three years. This is demonstrated using an online evaluation with incremental temporal training/test splits, in comparison with a strong baseline that includes predictors for initial citation counts, topics, and lexical features."
Sandeep Soni,Words and Action: Modeling Linguistic Leadership in# BlackLivesMatter Communities,2024,https://arxiv.org/abs/2412.02637,"In this project, we describe a method of modeling semantic leadership across a set of communities associated with the #BlackLivesMatter movement, which has been informed by qualitative research on the structure of social media and Black Twitter in particular. We describe our bespoke approaches to time-binning, community clustering, and connecting communities over time, as well as our adaptation of state-of-the-art approaches to semantic change detection and semantic leadership induction. We find substantial evidence of the leadership role of BLM activists and progressives, as well as Black celebrities. We also find evidence of the sustained engagement of the conservative community with this discourse, suggesting an alternative explanation for how we arrived at the present moment, in which ""anti-woke"" and ""anti-CRT"" bills are being enacted nationwide."
Sandeep Soni,MODELING THE LEADERSHIP OF LANGUAGE CHANGE FROM DIACHRONIC TEXT,2021,https://core.ac.uk/download/pdf/541055622.pdf,"When I started working towards this thesis, I could not believe my luck of being in a fully funded PhD program at a premier US university with the opportunity to do interdisciplinary research. There are so many to thank for making this thesis possible in the first place and then helping it take shape.A huge behind-the-scenes effort is required to help any student focus on research—my case is no different. I want to start by acknowledging the work of Jessica Celestine, Renee Jamieson, Tina Charest, Danielle Shenise, and Becky Wilson. They were responsible for handling several queries ranging from admissions to visa approvals, from travel reimbursements to getting teaching assistantships, and many others that I don’t remember now. The school of interactive computing has been a smooth working machine because of the labor of these women which should not go unnoticed. A special thanks also to Gregory Abowd who was the PhD coordinator when I started in the program. Gregory conducted a series of seminars that were highly informative and reassuring as I took baby steps in PhD research. I’m also very grateful to Rosa Arriaga, who later became the PhD coordinator, for her earnest efforts to check my progress without putting too much pressure; the fact that she did this for all the students in the chaos caused due to the pandemic is really remarkable."
Allison Stashko,Do Police Maximize Arrests or Minimize Crime? Evidence from Racial Profiling in U.S. Cities,2022,https://academic.oup.com/jeea/article-abstract/21/1/167/6632967,"It is difficult to identify sources of discrimination in police stop and search data. In part, this is due to uncertainty over the objective of discretionary police stops: Do officers aim to maximize arrests or to minimize crime? In this paper, I compare theoretical predictions implied by these two objectives to data from U.S. cities. Empirical evidence is consistent with a model of arrest maximization and inconsistent with a model of crime minimization. The findings support the validity of existing tests for discrimination that rely on the assumption that police officers maximize arrests."
Allison Stashko,Crossing the district line: Border mismatch and targeted redistribution,2020,https://extranet.sioe.org/uploads/sioe2020/stashko.pdf,"Electoral district borders regularly cross the borders of local governments. At the same time, legislatures allocate resources using transfers to local governments. Political parties may try to target these transfers in order to win elections, but can only do so imperfectly because of border mismatch. This border mismatch creates inequality: otherwise similar local governments receive different transfers depending on the district map. To show this, I incorporate border mismatch into a model of political competition and test the predictions using data on transfers from US states to counties. The results demonstrate a novel link between redistricting and voter welfare."
Allison Stashko,Polling Place Location and the Costs of Voting,2022,https://jmargitic.github.io/JM/Margitic_JMP.pdf,"Surprisingly little is known about the location of polling places across the United States and their effect on turnout. To fill this gap, we acquire voter registration data, voting history data, and polling locations for over 15 million voters from Pennsylvania and Georgia. Using a precinct border discontinuity design, we find small average effects of a voter’s distance to the polling place on turnout, but considerable heterogeneity. A one mile increase in distance to polling place decreases the likelihood of voting by up to 1.2 pp, but by up to 27.6 pp in areas where eligible voters rely on public transportation to go to work. The availability of no excuse vote by mail may help to substantially attenuate the reduction in turnout caused by distance to the polling place."
Allison Stashko,Pack-Crack-Pack: Gerrymandering with Differential Turnout,2023,https://www.nber.org/papers/w31442,"This paper studies the manipulation of electoral maps by political parties, known as gerrymandering. At the core of our analysis is the recognition that districts must have the same population size but only voters matter for electoral outcomes. We propose a model of gerrymandering that allows for heterogeneity in turnout rates across individuals. We show how this modifies the gerrymandering strategies: the novel pattern is to pack-crack-pack along the turnout dimension. That is, parties benefit from packing their supporters when they have too low turnout rate as well as their opponents when they have too high turnout rate. In between, they create cracked districts that mix moderate-to-high-turnout supporters with lower-turnout opponents. This produces testable empirical implications about the link between partisan support, turnout rates, and electoral maps. Using a novel empirical strategy that relies on the comparison of maps proposed by Democrats and Republicans during the 2020 redistricting cycle in the US, we bring such empirical implications to the data and find support for them."
Allison Stashko,Prosecutor Elections and Police Accountability,2021,https://marriner-wpmedia.s3.us-west-2.amazonaws.com/wp-content/uploads/2021/05/district_attorney_paper.pdf,"Prosecutors play an important role in holding police accountable by determining whether or not an officer has broken the law. At the same time, prosecutors and police officers work together closely, raising concern over conflicts of interest. We study the effect of prosecutor turnover on the number of deaths caused by police officers. Using data from 2,315 district attorney elections in the United States, we find that the election of a new district attorney leads to a 17% reduction in the number of deaths caused by police officers. For close elections, deaths decrease by 40%(0.3 fewer deaths per year) after a new district attorney ousts an incumbent. We observe no corresponding changes in crime, arrests, assaults on police officers, or deaths of police officers. The effects are significant regardless of the political party of the newly elected district attorney. We find suggestive evidence in favor of increased police accountability and uncertainty about the district attorney’s type as mechanisms.* Email: allison. stashko@ eccles. utah. edu (Corresponding author); haritz. garro@ gmail. com. Stashko is an assistant professor at the David Eccles School of Business, University of Utah. Garro was a postdoctoral fellow in the Democracy and Polarization lab at Stanford University while working on this project. The authors thank Aurelie Ouss and seminar participants at the University of Utah, Berkeley Haas, and the Economics of Crime seminar for useful comments and suggestions."
Joseph L. Sutherland,Keeping your mouth shut: Spiraling self-censorship in the United States,2023,https://academic.oup.com/psq/article-abstract/138/3/361/7192889,"Over the period from the heyday of McCarthyism to the present, the percentage of the American people not feeling free to express their views has tripled. In 2020, more than four in ten people engaged in self-censorship. Our analyses of over-time and cross-sectional variability suggest that, first, self-censorship is connected to affective polarization among the mass public, with greater polarization associated with more self-censorship. Second, levels of mass opposition to full civil liberties bear no relationship to self-censorship. Third, those who perceive a more repressive government are slightly more likely to self-censor. Fourth, conservatives report engaging in more self-censorship than liberals (but this is not true when comparing Republicans with Democrats). Together, these findings suggest that one's larger macro-environment may have little to do with self-censorship. Instead, micro-environment sentiments …"
Joseph L. Sutherland,The effect of gender on interruptions at congressional hearings,2023,https://www.cambridge.org/core/journals/american-political-science-review/article/effect-of-gender-on-interruptions-at-congressional-hearings/DDD33F28A1C8ED9C162E1793D8126243,"Women in Congress are highly effective legislators. Yet, if women are more likely than men to be interrupted during committee work, they may face a gender-related impediment. We examine speech patterns during more than 24,000 congressional committee hearings from 1994 to 2018 to determine whether women Members are more likely to be interrupted than men. We find that they are. This is especially true in Senate committees—where women are about 10% more likely to be interrupted. Furthermore, in hearings that discuss women’s issues, women are more than twice as likely to be interrupted than while discussing other issues. We see a similar pattern for rapid-fire “interruption clusters,” an aggressive form of interruption. We further consider a range of moderating factors, which yields little evidence that women change their communication strategy as they gain experience in Congress. We also find …"
Joseph L. Sutherland,Have state policy agendas become more nationalized?,2023,https://www.journals.uchicago.edu/doi/abs/10.1086/720792,Previous work has shown that US voters are focused on national news and national issues and that US elections have become more nationalized. We explore whether state policy agendas have become more nationalized over time. We measure the state agenda by analyzing governors’ State of the State addresses from 1960 to 2016. Our analysis shows that state agendas have become more similar to each other over time and that state agendas are more similar to the national agenda (as laid out in the State of the Union address). The nationalization of US politics is not only affecting voters and elections; it is also seen in the nationalization of the policy agenda.
Joseph L. Sutherland,The Rise of Self-Censorship in America,2024,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4671208,"This paper provides new data and analysis of the increasing trend of self-censorship among Americans from 1954 to 2023. Drawing upon a nationally representative survey, it reveals that 48% of Americans in 2023 feel less free to express their opinions, a slight increase from 46% in 2020. This trend is placed in historical context, showing a stark contrast with the 1950s, where only 13.4% felt a restriction in expressing their views despite the Red Scare's potential repercussions. The paper explores various hypotheses for this rise in self-censorship, including affective polarization and support for civil liberties. Self-censorship is connected to affective polarization among the mass public, with greater polarization associated with more self-censorship. Levels of mass opposition to full civil liberties bear no relationship to self-censorship. This study highlights the significant implications of widespread self-censorship for the health of democracy in the United States, emphasizing the need to reduce the costs of expressing dissenting views to foster a more vibrant democracy."
Joseph L. Sutherland,Encouraging Black and Latinx Radio Audiences to Register to Vote: A Field Experiment,2023,https://journals.sagepub.com/doi/abs/10.1177/1532673X231184437,"Traditional in-person voter registration drives increase voter registration rates in minority communities but became infeasible during the 2020 COVID-19 epidemic. An alternative approach is to promote registration through mass media, such as local radio. We present results from a large-scale experiment testing the effects of radio ads on voter registration. During the run up to the November 2020 election, we identified 186 radio stations with predominantly Latinx or African American audiences; 50 randomly selected stations were assigned to a week-long advertising campaign each week for 3 weeks. Nonpartisan messages encouraged voter registration by stressing the importance of the election and featured celebrity voices. The number of new registrants rose slightly in treated areas during the week when the ads aired. No further gains were apparent one or 2 weeks later."
Joseph L. Sutherland,Three Essays on the Study of Nationalization with Automated Content Analysis,2020,https://search.proquest.com/openview/d944f549836a18ae60805249542b7ba8/1?pq-origsite=gscholar&cbl=18750&diss=y,"In three papers, I consider two questions of nationalization in American politics, and one question of the methodology necessary to study them."
Alexander Williams Tolbert,Reconciling Individual Probability Forecasts✱,2023,https://dl.acm.org/doi/abs/10.1145/3593013.3593980," Individual probabilities refer to the probabilities of outcomes that are realized only once: the probability that it will rain tomorrow, the probability that Alice will die within the next 12 months, the probability that Bob will be arrested for a violent crime in the next 18 months, etc. Individual probabilities are fundamentally unknowable. Nevertheless, we show that two parties who agree on the data—or on how to sample from a data distribution—cannot agree to disagree on how to model individual probabilities. This is because any two models of individual probabilities that substantially disagree can together be used to empirically falsify and improve at least one of the two models. This can be efficiently iterated in a process of “reconciliation” that results in models that both parties agree are superior to the models they started with, and which themselves (almost) agree on the forecasts of individual probabilities (almost …"
Alexander Williams Tolbert,Correcting underrepresentation and intersectional bias for fair classification,2023,https://openreview.net/forum?id=A9nAzFjNBF,"We consider the problem of learning from data corrupted by underrepresentation bias, where positive examples are filtered from the data at different, unknown rates for a fixed number of sensitive groups. We show that with a small amount of unbiased data, we can efficiently estimate the group-wise drop-out rates, even in settings where intersectional group membership makes learning each intersectional rate computationally infeasible. Using these estimates, we construct a reweighting scheme that allows us to approximate the loss of any hypothesis on the true distribution, even if we only observe the empirical error on a biased sample. From this, we present an algorithm encapsulating this learning and reweighting process along with a thorough empirical investigation. Finally, we define a bespoke notion of PAC learnability for the underrepresentation and intersectional bias setting and show that our algorithm …"
Alexander Williams Tolbert,Causal agnosticism about race: Variable selection problems in causal inference,2024,https://www.cambridge.org/core/journals/philosophy-of-science/article/causal-agnosticism-about-race-variable-selection-problems-in-causal-inference/EFF78D42C71F15B11C17EE043208A851,"This paper proposes a novel view in the the philosophy of race & causation literature known as “causal agnosticism” about race. Causal agnosticism about race implies that it is reasonable to refrain from making judgments about whether race is a cause. The paper’s thesis asserts that certain conditions must be met to infer that something is a cause, according to the fundamental assumptions of causal inference. However, in the case of race, these conditions are often violated. By advocating for causal agnosticism, the paper suggests a more modest approach to understanding the role of race in causal relationships."
Alexander Williams Tolbert,Restricted racial realism: Heterogeneous effects and the instability of race,2025,https://journals.sagepub.com/doi/abs/10.1177/00483931241299884,"This paper challenges the view that race is a reliable scientific variable or kind for the purpose of inductive inference within the social sciences. I characterize stability in terms of Extended Conditional Independence (ECI) and show that the heterogeneity and instability of racial categories across different background circumstances undermines their ability to support robust inductive inference and explanatory power. I claim this, in turn, undermines racial categories' status as real scientific variables or kinds. Race, has local stability within restricted sets of target systems and thus, its reality is limited to those domains. I argue for a restricted form of racial realism, a view I call Restricted Racial Realism (RRR)."
Alexander Williams Tolbert,Adaptive Algorithmic Interventions for Escaping Pessimism Traps in Dynamic Sequential Decisions,2024,https://arxiv.org/abs/2406.04462,"In this paper, we relate the philosophical literature on pessimism traps to information cascades, a formal model derived from the economics and mathematics literature. A pessimism trap is a social pattern in which individuals in a community, in situations of uncertainty, begin to copy the sub-optimal actions of others, despite their individual beliefs. This maps nicely onto the concept of an information cascade, which involves a sequence of agents making a decision between two alternatives, with a private signal of the superior alternative and a public history of others' actions. Key results from the economics literature show that information cascades occur with probability one in many contexts, and depending on the strength of the signal, populations can fall into the incorrect cascade very easily and quickly. Once formed, in the absence of external perturbation, a cascade cannot be broken -- therefore, we derive an intervention that can be used to nudge a population from an incorrect to a correct cascade and, importantly, maintain the cascade once the subsidy is discontinued. We study this both theoretically and empirically."
Alexander Williams Tolbert,Correcting Underrepresentation and Intersectional Bias for Classification,2023,https://arxiv.org/abs/2306.11112,"We consider the problem of learning from data corrupted by underrepresentation bias, where positive examples are filtered from the data at different, unknown rates for a fixed number of sensitive groups. We show that with a small amount of unbiased data, we can efficiently estimate the group-wise drop-out rates, even in settings where intersectional group membership makes learning each intersectional rate computationally infeasible. Using these estimates, we construct a reweighting scheme that allows us to approximate the loss of any hypothesis on the true distribution, even if we only observe the empirical error on a biased sample. From this, we present an algorithm encapsulating this learning and reweighting process along with a thorough empirical investigation. Finally, we define a bespoke notion of PAC learnability for the underrepresentation and intersectional bias setting and show that our algorithm permits efficient learning for model classes of finite VC dimension."
Alexander Williams Tolbert,Resolving the Reference Class Problem At Scale,2025,https://philsci-archive.pitt.edu/23589/,"We draw a distinction between the traditional reference class problem which describes an obstruction to estimating a single individual probability---which we re-term the individual reference class problem---and what we call the reference class problem at scale, which can result when using tools from statistics and machine learning to systematically make predictions about many individual probabilities simultaneously. We argue that scale actually helps to mitigate the reference class problem, and purely statistical tools can be used to efficiently minimize the reference class problem at scale, even though they cannot be used to solve the individual reference class problem."
Alexander Williams Tolbert,Causal Feature Learning in the Social Sciences,2025,https://arxiv.org/abs/2503.12784,"Variable selection poses a significant challenge in causal modeling, particularly within the social sciences, where constructs often rely on inter-related factors such as age, socioeconomic status, gender, and race. Indeed, it has been argued that such attributes must be modeled as macro-level abstractions of lower-level manipulable features, in order to preserve the modularity assumption essential to causal inference. This paper accordingly extends the theoretical framework of Causal Feature Learning (CFL). Empirically, we apply the CFL algorithm to diverse social science datasets, evaluating how CFL-derived macrostates compare with traditional microstates in downstream modeling tasks."
Alexander Williams Tolbert,BiasConnect: Investigating Bias Interactions in Text-to-Image Models,2025,https://arxiv.org/abs/2503.09763,"The biases exhibited by Text-to-Image (TTI) models are often treated as if they are independent, but in reality, they may be deeply interrelated. Addressing bias along one dimension, such as ethnicity or age, can inadvertently influence another dimension, like gender, either mitigating or exacerbating existing disparities. Understanding these interdependencies is crucial for designing fairer generative models, yet measuring such effects quantitatively remains a challenge. In this paper, we aim to address these questions by introducing BiasConnect, a novel tool designed to analyze and quantify bias interactions in TTI models. Our approach leverages a counterfactual-based framework to generate pairwise causal graphs that reveals the underlying structure of bias interactions for the given text prompt. Additionally, our method provides empirical estimates that indicate how other bias dimensions shift toward or away from an ideal distribution when a given bias is modified. Our estimates have a strong correlation (+0.69) with the interdependency observations post bias mitigation. We demonstrate the utility of BiasConnect for selecting optimal bias mitigation axes, comparing different TTI models on the dependencies they learn, and understanding the amplification of intersectional societal biases in TTI models."
Alexander Williams Tolbert,A Theoretical Model for Grit in Pursuing Ambitious Ends,2025,,
Alexander Williams Tolbert,Escaping the Subprime Trap in Algorithmic Lending,2025,https://arxiv.org/abs/2502.17816,"Disparities in lending to minority applicants persist even as algorithmic lending practices proliferate. Further, disparities in interest rates charged can remain large even when loan applicants from different groups are equally creditworthy. We study the role of risk-management constraints, specifically Value-at-Risk (VaR) constraints, in the persistence of segregation in loan approval decisions. We develop a formal model in which a mainstream (low-interest) bank is more sensitive to variance risk than a subprime (high-interest) bank. If the mainstream bank has an inflated prior belief about the variance of the minority group, it may deny that group credit indefinitely, thus never learning the true risk of lending to that group, while the subprime lender serves this population at higher rates. We formalize this as a ""subprime trap"" equilibrium. Finally, we show that a small, finite subsidy (or partial guarantee) can help minority groups escape the trap by covering enough of the mainstream bank's downside so that it can afford to lend and learn the minority group's true risk. Once it has sufficiently many data points, it meets its VaR requirement with no further assistance, minority groups are approved for loans by the mainstream bank, and competition drives down the interest rates of subprime lenders."
Alexander Williams Tolbert,Reconciling Predictive Multiplicity in Practice,2025,https://arxiv.org/abs/2501.16549,"Many machine learning applications predict individual probabilities, such as the likelihood that a person develops a particular illness. Since these probabilities are unknown, a key question is how to address situations in which different models trained on the same dataset produce varying predictions for certain individuals. This issue is exemplified by the model multiplicity (MM) phenomenon, where a set of comparable models yield inconsistent predictions. Roth, Tolbert, and Weinstein recently introduced a reconciliation procedure, the Reconcile algorithm, to address this problem. Given two disagreeing models, the algorithm leverages their disagreement to falsify and improve at least one of the models. In this paper, we empirically analyze the Reconcile algorithm using five widely-used fairness datasets: COMPAS, Communities and Crime, Adult, Statlog (German Credit Data), and the ACS Dataset. We examine how Reconcile fits within the model multiplicity literature and compare it to existing MM solutions, demonstrating its effectiveness. We also discuss potential improvements to the Reconcile algorithm theoretically and practically. Finally, we extend the Reconcile algorithm to the setting of causal inference, given that different competing estimators can again disagree on specific causal average treatment effect (CATE) values. We present the first extension of the Reconcile algorithm in causal inference, analyze its theoretical properties, and conduct empirical tests. Our results confirm the practical effectiveness of Reconcile and its applicability across various domains."
Ruoxuan Xiong,Preventing cytokine storm syndrome in COVID-19 using α-1 adrenergic receptor antagonists,2020,https://www.jci.org/articles/view/139642?ref=steve-kirsch-home-page,"Dysregulated host immune responses drive mortality in pneumonia and acute respiratory distress syndrome (ARDS) caused by a wide range of infections. In coronavirus disease 2019 (COVID-19), severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) elicits an exuberant local or systemic immune response (hyperinflammation) in the lung and other sites of viral replication, compromising organ function and leading to high morbidity and mortality (1–4)."
Ruoxuan Xiong,Stable prediction with model misspecification and agnostic distribution shift,2020,https://aaai.org/ojs/index.php/AAAI/article/view/5876,"For many machine learning algorithms, two main assumptions are required to guarantee performance. One is that the test data are drawn from the same distribution as the training data, and the other is that the model is correctly specified. In real applications, however, we often have little prior knowledge on the test data and on the underlying true model. Under model misspecification, agnostic distribution shift between training and test data leads to inaccuracy of parameter estimation and instability of prediction across unknown test data. To address these problems, we propose a novel Decorrelated Weighting Regression (DWR) algorithm which jointly optimizes a variable decorrelation regularizer and a weighted regression model. The variable decorrelation regularizer estimates a weight for each sample such that variables are decorrelated on the weighted training data. Then, these weights are used in the weighted regression to improve the accuracy of estimation on the effect of each variable, thus help to improve the stability of prediction across unknown test data. Extensive experiments clearly demonstrate that our DWR algorithm can significantly improve the accuracy of parameter estimation and stability of prediction with model misspecification and agnostic distribution shift."
Ruoxuan Xiong,Large dimensional latent factor modeling with missing observations and applications to causal inference,2022,https://www.sciencedirect.com/science/article/pii/S0304407622000914,"This paper develops the inferential theory for latent factor models estimated from large dimensional panel data with missing observations. We propose an easy-to-use all-purpose estimator for a latent factor model by applying principal component analysis to an adjusted covariance matrix estimated from partially observed panel data. We derive the asymptotic distribution for the estimated factors, loadings and the imputed values under an approximate factor model and general missing patterns. The key application is to estimate counterfactual outcomes in causal inference from panel data. The unobserved control group is modeled as missing values, which are inferred from the latent factor model. The inferential theory for the imputed values allows us to test for individual treatment effects at any time under general adoption patterns where the units can be affected by unobserved factors."
Ruoxuan Xiong,State-varying factor models of large dimensions,2022,https://www.tandfonline.com/doi/abs/10.1080/07350015.2021.1927744,"This article develops an inferential theory for state-varying factor models of large dimensions. Unlike constant factor models, loadings are general functions of some recurrent state process. We develop an estimator for the latent factors and state-varying loadings under a large cross-section and time dimension. Our estimator combines nonparametric methods with principal component analysis. We derive the rate of convergence and limiting normal distribution for the factors, loadings, and common components. In addition, we develop a statistical test for a change in the factor structure in different states. We apply the estimator to the U.S. Treasury yields and S&P500 stock returns. The systematic factor structure in treasury yields differs in times of booms and recessions as well as in periods of high market volatility. State-varying factors based on the VIX capture significantly more variation and pricing information in …"
Ruoxuan Xiong,Optimal experimental design for staggered rollouts,2024,https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2023.4928,"In this paper, we study the design and analysis of experiments conducted on a set of units over multiple time periods in which the starting time of the treatment may vary by unit. The design problem involves selecting an initial treatment time for each unit in order to most precisely estimate both the instantaneous and cumulative effects of the treatment. We first consider nonadaptive experiments, in which all treatment assignment decisions are made prior to the start of the experiment. For this case, we show that the optimization problem is generally NP-hard, and we propose a near-optimal solution. Under this solution, the fraction entering treatment each period is initially low, then high, and finally low again. Next, we study an adaptive experimental design problem, in which both the decision to continue the experiment and treatment assignment decisions are updated after each period’s data are collected. For the …"
Ruoxuan Xiong,Alpha-1 adrenergic receptor antagonists to prevent hyperinflammation and death from lower respiratory tract infection,2021,https://elifesciences.org/articles/61700,"In severe viral pneumonia, including Coronavirus disease 2019 (COVID-19), the viral replication phase is often followed by hyperinflammation, which can lead to acute respiratory distress syndrome, multi-organ failure, and death. We previously demonstrated that alpha-1 adrenergic receptor (⍺1-AR) antagonists can prevent hyperinflammation and death in mice. Here, we conducted retrospective analyses in two cohorts of patients with acute respiratory distress (ARD, n = 18,547) and three cohorts with pneumonia (n = 400,907). Federated across two ARD cohorts, we find that patients exposed to ⍺1-AR antagonists, as compared to unexposed patients, had a 34% relative risk reduction for mechanical ventilation and death (OR = 0.70, p = 0.021). We replicated these methods on three pneumonia cohorts, all with similar effects on both outcomes. All results were robust to sensitivity analyses. These results highlight the urgent need for prospective trials testing whether prophylactic use of ⍺1-AR antagonists ameliorates lower respiratory tract infection-associated hyperinflammation and death, as observed in COVID-19."
Ruoxuan Xiong,Federated causal inference in heterogeneous observational data,2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.9868,"We are interested in estimating the effect of a treatment applied to individuals at multiple sites, where data is stored locally for each site. Due to privacy constraints, individual‐level data cannot be shared across sites; the sites may also have heterogeneous populations and treatment assignment mechanisms. Motivated by these considerations, we develop federated methods to draw inferences on the average treatment effects of combined data across sites. Our methods first compute summary statistics locally using propensity scores and then aggregate these statistics across sites to obtain point and variance estimators of average treatment effects. We show that these estimators are consistent and asymptotically normal. To achieve these asymptotic properties, we find that the aggregation schemes need to account for the heterogeneity in treatment assignments and in outcomes across sites. We demonstrate the …"
Ruoxuan Xiong,The association between alpha-1 adrenergic receptor antagonists and in-hospital mortality from COVID-19,2021,https://www.frontiersin.org/articles/10.3389/fmed.2021.637647/full,"Effective therapies for coronavirus disease 2019 (COVID-19) are urgently needed, and pre-clinical data suggest alpha-1 adrenergic receptor antagonists (α1-AR antagonists) may be effective in reducing mortality related to hyperinflammation independent of etiology. Using a retrospective cohort design with patients in the Department of Veterans Affairs healthcare system, we use doubly robust regression and matching to estimate the association between baseline use of α1-AR antagonists and likelihood of death due to COVID-19 during hospitalization. Having an active prescription for any α1-AR antagonist (tamsulosin, silodosin, prazosin, terazosin, doxazosin, or alfuzosin) at the time of admission had a significant negative association with in-hospital mortality (relative risk reduction 18%; odds ratio 0.73; 95% CI 0.63–0.85; p ≤ 0.001) and death within 28 days of admission (relative risk reduction 17%; odds ratio 0.74; 95% CI 0.65–0.84; p ≤ 0.001). In a subset of patients on doxazosin specifically, an inhibitor of all three alpha-1 adrenergic receptors, we observed a relative risk reduction for death of 74% (odds ratio 0.23; 95% CI 0.03–0.94; p = 0.028) compared to matched controls not on any α1-AR antagonist at the time of admission. These findings suggest that use of α1-AR antagonists may reduce mortality in COVID-19, supporting the need for randomized, placebo-controlled clinical trials in patients with early symptomatic infection."
Ruoxuan Xiong,Interpretable sparse proximate factors for large dimensions,2022,https://www.tandfonline.com/doi/abs/10.1080/07350015.2021.1961786,"This article proposes sparse and easy-to-interpret proximate factors to approximate statistical latent factors. Latent factors in a large-dimensional factor model can be estimated by principal component analysis (PCA), but are usually hard to interpret. We obtain proximate factors that are easier to interpret by shrinking the PCA factor weights and setting them to zero except for the largest absolute ones. We show that proximate factors constructed with only 5%–10% of the data are usually sufficient to almost perfectly replicate the population and PCA factors without actually assuming a sparse structure in the weights or loadings. Using extreme value theory we explain why sparse proximate factors can be substitutes for non-sparse PCA factors. We derive analytical asymptotic bounds for the correlation of appropriately rotated proximate factors with the population factors. These bounds provide guidance on how to …"
Ruoxuan Xiong,Semiparametric Estimation of Treatment Effects in Observational Studies with Heterogeneous Partial Interference,2021,https://arxiv.org/abs/2107.12420,"In many observational studies in social science and medicine, subjects or units are connected, and one unit's treatment and attributes may affect another's treatment and outcome, violating the stable unit treatment value assumption (SUTVA) and resulting in interference. To enable feasible estimation and inference, many previous works assume exchangeability of interfering units (neighbors). However, in many applications with distinctive units, interference is heterogeneous and needs to be modeled explicitly. In this paper, we focus on the partial interference setting, and only restrict units to be exchangeable conditional on observable characteristics. Under this framework, we propose generalized augmented inverse propensity weighted (AIPW) estimators for general causal estimands that include heterogeneous direct and spillover effects. We show that they are semiparametric efficient and robust to heterogeneous interference as well as model misspecifications. We apply our methods to the Add Health dataset to study the direct effects of alcohol consumption on academic performance and the spillover effects of parental incarceration on adolescent well-being."
